"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.language","Answer.countries","Answer.primary_country","Answer.region","Answer.url","Approve","Reject"
"230KMN9U8P9YKIRLG293YUYKNT9DU0","2K25SW6NG1FSKXWC3GPF7FZSZXJIW5","Look up the countries that a language is spoken in","Look up a language on the ethnologue web site and click on the countries it is spoken in","data, languages, countries, enthnologue, research","$0.25","Sun Feb 17 03:44:56 GMT 2013","3","BatchId:1040154;","3600","1209600","Mon Feb 18 03:44:56 GMT 2013","","","22HW1INMHGYQLT1CUGXBLMFJWRWJ6X","A1PFL5FAOIB7RK","Approved","Sun Feb 17 04:22:05 GMT 2013","Sun Feb 17 04:22:44 GMT 2013","Sat Mar 02 20:22:44 PST 2013","Sun Feb 17 06:12:11 PST 2013","","","39","100% (13/13)","100% (13/13)","100% (13/13)","esperanto","china|other","poland","About 115 countries, most widely in central and eastern Europe; east Asia: China and other countries; areas of South America; southwest Asia.","http://www.ethnologue.com/show_language.asp?code=epo"
"230KMN9U8P9YKIRLG293YUYKNT9DU0","2K25SW6NG1FSKXWC3GPF7FZSZXJIW5","Look up the countries that a language is spoken in","Look up a language on the ethnologue web site and click on the countries it is spoken in","data, languages, countries, enthnologue, research","$0.25","Sun Feb 17 03:44:56 GMT 2013","3","BatchId:1040154;","3600","1209600","Mon Feb 18 03:44:56 GMT 2013","","","26UGTP9RA7S5DWZVT3JOL70NUAIWR2","A21YLMNQ9EHYS2","Approved","Sun Feb 17 04:10:41 GMT 2013","Sun Feb 17 04:13:56 GMT 2013","Sat Mar 02 20:13:56 PST 2013","Sun Feb 17 06:12:12 PST 2013","","","195","100% (20/20)","100% (20/20)","100% (20/20)","esperanto","china|other","poland","About 115 countries, most widely in central and eastern Europe; east Asia: China and other countries; areas of South America; southwest Asia.","www.ethnologue.com/show_language.asp?code=epo"
"230KMN9U8P9YKIRLG293YUYKNT9DU0","2K25SW6NG1FSKXWC3GPF7FZSZXJIW5","Look up the countries that a language is spoken in","Look up a language on the ethnologue web site and click on the countries it is spoken in","data, languages, countries, enthnologue, research","$0.25","Sun Feb 17 03:44:56 GMT 2013","3","BatchId:1040154;","3600","1209600","Mon Feb 18 03:44:56 GMT 2013","","","2O8OOGQSCM6IRK0HYNLU000SYDIGGS","A2ZKDPANCVA690","Approved","Sun Feb 17 04:21:55 GMT 2013","Sun Feb 17 04:22:38 GMT 2013","Sat Mar 02 20:22:38 PST 2013","Sun Feb 17 06:12:18 PST 2013","","","43","100% (11/11)","100% (11/11)","100% (11/11)","esperanto","china|other","poland","About 115 countries, most widely in central and eastern Europe; east Asia: China and other countries; areas of South America; southwest Asia.","http://www.ethnologue.com/show_language.asp?code=epo"
"2WVEY5COW0LG891XWW6LI6VPVSM5WJ","2K25SW6NG1FSKXWC3GPF7FZSZXJIW5","Look up the countries that a language is spoken in","Look up a language on the ethnologue web site and click on the countries it is spoken in","data, languages, countries, enthnologue, research","$0.25","Sun Feb 17 03:44:56 GMT 2013","3","BatchId:1040154;","3600","1209600","Mon Feb 18 03:44:56 GMT 2013","","","2E1F9SSSHX110YLHDA85L8J8WIYZVN","A3SPB30JP5I3BW","Approved","Sun Feb 17 04:02:30 GMT 2013","Sun Feb 17 04:04:40 GMT 2013","Sat Mar 02 20:04:40 PST 2013","Sun Feb 17 06:27:02 PST 2013","","","130","100% (8/8)","100% (8/8)","100% (8/8)","estonian","finland|canada|uk|unitedstates|australia|sweden|latvia|russianfederation","estonia","Also in Australia, Canada, Finland, Latvia, Russian Federation (Europe), Sweden, United Kingdom, United States.","http://www.ethnologue.com/show_language.asp?code=est"
"2WVEY5COW0LG891XWW6LI6VPVSM5WJ","2K25SW6NG1FSKXWC3GPF7FZSZXJIW5","Look up the countries that a language is spoken in","Look up a language on the ethnologue web site and click on the countries it is spoken in","data, languages, countries, enthnologue, research","$0.25","Sun Feb 17 03:44:56 GMT 2013","3","BatchId:1040154;","3600","1209600","Mon Feb 18 03:44:56 GMT 2013","","","2MTPC6SK9RJ8MYX7JJ8MGAPQWHL3R0","ADC8VBKOVOCRR","Approved","Sun Feb 17 03:51:32 GMT 2013","Sun Feb 17 03:54:23 GMT 2013","Sat Mar 02 19:54:23 PST 2013","Sat Feb 16 20:00:21 PST 2013","","","171","100% (945/946)","100% (31/31)","100% (31/31)","estonian","finland|canada|uk|unitedstates|australia|sweden|latvia|russianfederation","estonia","Also in Australia, Canada, Finland, Latvia, Russian Federation (Europe), Sweden, United Kingdom, United States.","http://www.ethnologue.com/show_language.asp?code=est"
"2WVEY5COW0LG891XWW6LI6VPVSM5WJ","2K25SW6NG1FSKXWC3GPF7FZSZXJIW5","Look up the countries that a language is spoken in","Look up a language on the ethnologue web site and click on the countries it is spoken in","data, languages, countries, enthnologue, research","$0.25","Sun Feb 17 03:44:56 GMT 2013","3","BatchId:1040154;","3600","1209600","Mon Feb 18 03:44:56 GMT 2013","","","2XIQ7Q67051Q1MLGL7KQI1XQOBYDX7","A1JVUD5XUB9H48","Approved","Sun Feb 17 04:21:25 GMT 2013","Sun Feb 17 04:35:38 GMT 2013","Sat Mar 02 20:35:38 PST 2013","Sun Feb 17 06:27:05 PST 2013","","","853","100% (36/36)","100% (32/32)","100% (32/32)","estonian","finland|canada|uk|unitedstates|australia|sweden|latvia|russianfederation","estonia","Also in Australia, Canada, Finland, Latvia, Russian Federation (Europe), Sweden, United Kingdom, United States.","http://www.ethnologue.com/show_language.asp?code=est"
"2JGU98JHSTLBKVY4VO0IUBJGKK5EQQ","2K25SW6NG1FSKXWC3GPF7FZSZXJIW5","Look up the countries that a language is spoken in","Look up a language on the ethnologue web site and click on the countries it is spoken in","data, languages, countries, enthnologue, research","$0.25","Sun Feb 17 03:44:57 GMT 2013","3","BatchId:1040154;","3600","1209600","Mon Feb 18 03:44:57 GMT 2013","","","20H6AUC26DG6ONZMN0RFQ0CSSVG4BB","AKFUA2F8Q2BFF","Approved","Sun Feb 17 04:18:45 GMT 2013","Sun Feb 17 04:19:50 GMT 2013","Sat Mar 02 20:19:50 PST 2013","Sun Feb 17 06:22:05 PST 2013","","","65","100% (13/13)","100% (13/13)","100% (13/13)","finnish","norway|canada|unitedstates|sweden|russianfederation|estonia","finland","Also in Canada, Estonia, Norway, Russian Federation (Europe), Sweden, United States.","http://www.ethnologue.com/show_language.asp?code=fin"
"2JGU98JHSTLBKVY4VO0IUBJGKK5EQQ","2K25SW6NG1FSKXWC3GPF7FZSZXJIW5","Look up the countries that a language is spoken in","Look up a language on the ethnologue web site and click on the countries it is spoken in","data, languages, countries, enthnologue, research","$0.25","Sun Feb 17 03:44:57 GMT 2013","3","BatchId:1040154;","3600","1209600","Mon Feb 18 03:44:57 GMT 2013","","","22C9RJ85OZIZVRKZUUDOUQ5I4IUW8Q","A1YZ54FAEVD7H6","Approved","Sun Feb 17 04:18:52 GMT 2013","Sun Feb 17 04:29:56 GMT 2013","Sat Mar 02 20:29:56 PST 2013","Sun Feb 17 06:22:09 PST 2013","","","664","100% (4/4)","100% (4/4)","100% (4/4)","finnish","norway|canada|unitedstates|sweden|russianfederation|estonia","finland","Canada, Estonia, Norway, Russian Federation (Europe), Sweden, United States.","http://www.ethnologue.com/show_language.asp?code=fin"
"2JGU98JHSTLBKVY4VO0IUBJGKK5EQQ","2K25SW6NG1FSKXWC3GPF7FZSZXJIW5","Look up the countries that a language is spoken in","Look up a language on the ethnologue web site and click on the countries it is spoken in","data, languages, countries, enthnologue, research","$0.25","Sun Feb 17 03:44:57 GMT 2013","3","BatchId:1040154;","3600","1209600","Mon Feb 18 03:44:57 GMT 2013","","","2NE25L8I9NZWNRCOQT54WW7XGZ5TJG","A1JVUD5XUB9H48","Approved","Sun Feb 17 04:10:56 GMT 2013","Sun Feb 17 04:12:29 GMT 2013","Sat Mar 02 20:12:29 PST 2013","Sun Feb 17 06:22:09 PST 2013","","","93","100% (36/36)","100% (32/32)","100% (32/32)","finnish","norway|canada|unitedstates|sweden|russianfederation|estonia","finland","Also in Canada, Estonia, Norway, Russian Federation (Europe), Sweden, United States.","http://www.ethnologue.com/show_language.asp?code=fin"
"2ZB3HVWAVKI6JXHFM6Y2599SIZ1OG8","2K25SW6NG1FSKXWC3GPF7FZSZXJIW5","Look up the countries that a language is spoken in","Look up a language on the ethnologue web site and click on the countries it is spoken in","data, languages, countries, enthnologue, research","$0.25","Sun Feb 17 03:44:57 GMT 2013","3","BatchId:1040154;","3600","1209600","Mon Feb 18 03:44:57 GMT 2013","","","20WJ3NAB6BFMWPMNINK1ZJFHO7QGT1","A13CO3B2BRXQLZ","Approved","Sun Feb 17 04:22:36 GMT 2013","Sun Feb 17 04:25:16 GMT 2013","Sat Mar 02 20:25:16 PST 2013","Sun Feb 17 06:28:47 PST 2013","","","160","100% (22/22)","100% (22/22)","100% (22/22)","french","luxembourg|tunisia|algeria|cameroon|canada|israel|uae|italy|madagascar|uk|philippines|southafrica|unitedstates|austria|mauritius|puertorico|morocco|belgium|switzerland|lebanon|other|india|saudiarabia","france","Also in Algeria, Andorra, Austria, Belgium, Benin, Burkina Faso, Burundi, Cambodia, Cameroon, Canada, Central African Republic, Chad, Comoros, Congo, Côte d’Ivoire, Democratic Republic of the Congo, Djibouti, Equatorial Guinea, French Guiana, French Polynesia, Gabon, Guadeloupe, Guinea, Haiti, India, Israel, Italy, Lebanon, Libya, Luxembourg, Madagascar, Mali, Martinique, Mauritania, Mauritius, Mayotte, Monaco, Morocco, Mozambique, New Caledonia, Niger, Philippines, Puerto Rico, Réunion, Rwanda, Saint Pierre and Miquelon, Saudi Arabia, Senegal, Seychelles, South Africa, Switzerland, Togo, Tunisia, United Arab Emirates, United Kingdom, United States, U.S. Virgin Islands, Vanuatu, Wallis and Futuna.","http://www.ethnologue.com/show_language.asp?code=fra"
"2ZB3HVWAVKI6JXHFM6Y2599SIZ1OG8","2K25SW6NG1FSKXWC3GPF7FZSZXJIW5","Look up the countries that a language is spoken in","Look up a language on the ethnologue web site and click on the countries it is spoken in","data, languages, countries, enthnologue, research","$0.25","Sun Feb 17 03:44:57 GMT 2013","3","BatchId:1040154;","3600","1209600","Mon Feb 18 03:44:57 GMT 2013","","","2790JPPSI2KYVZJH9CWKRM60RWJPJ6","A1YIXF7SNTZMJ0","Approved","Sun Feb 17 03:55:55 GMT 2013","Sun Feb 17 04:15:54 GMT 2013","Sat Mar 02 20:15:54 PST 2013","Sun Feb 17 06:28:46 PST 2013","","","1199","100% (21/21)","100% (21/21)","100% (21/21)","french","luxembourg|tunisia|algeria|cameroon|france|canada|israel|uae|italy|madagascar|uk|philippines|southafrica|unitedstates|austria|mauritius|puertorico|morocco|belgium|switzerland|lebanon|other|india|saudiarabia","france","Also in Algeria, Andorra, Austria, Belgium, Benin, Burkina Faso, Burundi, Cambodia, Cameroon, Canada, Central African Republic, Chad, Comoros, Congo, Côte d’Ivoire, Democratic Republic of the Congo, Djibouti, Equatorial Guinea, French Guiana, French Polynesia, Gabon, Guadeloupe, Guinea, Haiti, India, Israel, Italy, Lebanon, Libya, Luxembourg, Madagascar, Mali, Martinique, Mauritania, Mauritius, Mayotte, Monaco, Morocco, Mozambique, New Caledonia, Niger, Philippines, Puerto Rico, Réunion, Rwanda, Saint Pierre and Miquelon, Saudi Arabia, Senegal, Seychelles, South Africa, Switzerland, Togo, Tunisia, United Arab Emirates, United Kingdom, United States, U.S. Virgin Islands, Vanuatu, Wallis and Futuna.","http://www.ethnologue.com/show_language.asp?code=fra"
"2ZB3HVWAVKI6JXHFM6Y2599SIZ1OG8","2K25SW6NG1FSKXWC3GPF7FZSZXJIW5","Look up the countries that a language is spoken in","Look up a language on the ethnologue web site and click on the countries it is spoken in","data, languages, countries, enthnologue, research","$0.25","Sun Feb 17 03:44:57 GMT 2013","3","BatchId:1040154;","3600","1209600","Mon Feb 18 03:44:57 GMT 2013","","","2QCCCVLL3CA3KWFZ9VVCFNQYFRXY8W","A7J4Y6FOPZ8YV","Approved","Sun Feb 17 05:26:38 GMT 2013","Sun Feb 17 05:54:46 GMT 2013","Sat Mar 02 21:54:46 PST 2013","Sun Feb 17 06:28:46 PST 2013","","","1688","100% (26/26)","100% (25/25)","100% (25/25)","french","luxembourg|tunisia|algeria|cameroon|canada|israel|uae|italy|madagascar|uk|philippines|southafrica|unitedstates|austria|mauritius|guyana|puertorico|morocco|belgium|switzerland|lebanon|other|india|saudiarabia","france","Region  	Also in Algeria, Andorra, Austria, Belgium, Benin, Burkina Faso, Burundi, Cambodia, Cameroon, Canada, Central African Republic, Chad, Comoros, Congo, Côte d’Ivoire, Democratic Republic of the Congo, Djibouti, Equatorial Guinea, French Guiana, French Polynesia, Gabon, Guadeloupe, Guinea, Haiti, India, Israel, Italy, Lebanon, Libya, Luxembourg, Madagascar, Mali, Martinique, Mauritania, Mauritius, Mayotte, Monaco, Morocco, Mozambique, New Caledonia, Niger, Philippines, Puerto Rico, Réunion, Rwanda, Saint Pierre and Miquelon, Saudi Arabia, Senegal, Seychelles, South Africa, Switzerland, Togo, Tunisia, United Arab Emirates, United Kingdom, United States, U.S. Virgin Islands, Vanuatu, Wallis and Futuna.","http://www.ethnologue.com/show_language.asp?code=fra"
"25HFYQS1CSTM5PVGXXVII1E0EGNLOB","2K25SW6NG1FSKXWC3GPF7FZSZXJIW5","Look up the countries that a language is spoken in","Look up a language on the ethnologue web site and click on the countries it is spoken in","data, languages, countries, enthnologue, research","$0.25","Sun Feb 17 03:44:57 GMT 2013","3","BatchId:1040154;","3600","1209600","Mon Feb 18 03:44:57 GMT 2013","","","25I8H88MQU6LMY9KWNSR3X4EQCCATI","AWE8DF2ZY0LB2","Approved","Sun Feb 17 04:06:33 GMT 2013","Sun Feb 17 04:08:02 GMT 2013","Sat Mar 02 20:08:02 PST 2013","Sun Feb 17 06:12:12 PST 2013","","","89","100% (13/13)","100% (12/12)","100% (12/12)","galician","spain|portugal","spain","Northwest Spain, Galicia Autonomous Region. Also in Portugal.","http://www.ethnologue.com/show_language.asp?code=glg"
"25HFYQS1CSTM5PVGXXVII1E0EGNLOB","2K25SW6NG1FSKXWC3GPF7FZSZXJIW5","Look up the countries that a language is spoken in","Look up a language on the ethnologue web site and click on the countries it is spoken in","data, languages, countries, enthnologue, research","$0.25","Sun Feb 17 03:44:57 GMT 2013","3","BatchId:1040154;","3600","1209600","Mon Feb 18 03:44:57 GMT 2013","","","2M1KSSZVXX2QLFSJ4VFYMNI09GON5N","A3BY68N6X2BEGS","Approved","Sun Feb 17 04:05:43 GMT 2013","Sun Feb 17 04:06:33 GMT 2013","Sat Mar 02 20:06:33 PST 2013","Sun Feb 17 06:12:12 PST 2013","","","50","100% (178/178)","100% (2/2)","100% (2/2)","galician","spain|portugal","spain","Northwest Spain, Galicia Autonomous Region. Also in Portugal.","http://www.ethnologue.com/show_language.asp?code=glg"
"25HFYQS1CSTM5PVGXXVII1E0EGNLOB","2K25SW6NG1FSKXWC3GPF7FZSZXJIW5","Look up the countries that a language is spoken in","Look up a language on the ethnologue web site and click on the countries it is spoken in","data, languages, countries, enthnologue, research","$0.25","Sun Feb 17 03:44:57 GMT 2013","3","BatchId:1040154;","3600","1209600","Mon Feb 18 03:44:57 GMT 2013","","","2M8J2D21O3W5ERY89UJI8KYIXENE8Q","A1YIXF7SNTZMJ0","Approved","Sun Feb 17 03:51:06 GMT 2013","Sun Feb 17 04:01:30 GMT 2013","Sat Mar 02 20:01:30 PST 2013","Sat Feb 16 20:05:02 PST 2013","","","624","100% (21/21)","100% (21/21)","100% (21/21)","galician","spain|portugal","spain","Northwest Spain, Galicia Autonomous Region. Also in Portugal.","http://www.ethnologue.com/show_language.asp?code=glg"
"2XGQ4J3NAB6BWWD483PIZ1TLG67ERR","2K25SW6NG1FSKXWC3GPF7FZSZXJIW5","Look up the countries that a language is spoken in","Look up a language on the ethnologue web site and click on the countries it is spoken in","data, languages, countries, enthnologue, research","$0.25","Sun Feb 17 03:44:57 GMT 2013","3","BatchId:1040154;","3600","1209600","Mon Feb 18 03:44:57 GMT 2013","","","2EB3NAB6BFMFWYWN2YSTPFDKML7UH2","A13CO3B2BRXQLZ","Approved","Sun Feb 17 03:54:36 GMT 2013","Sun Feb 17 03:55:51 GMT 2013","Sat Mar 02 19:55:51 PST 2013","Sat Feb 16 20:00:23 PST 2013","","","75","100% (22/22)","100% (22/22)","100% (22/22)","georgian","iran|turkey|armenia|ukraine|unitedstates|kazakhstan|uzbekistan|russianfederation|other","georgia","Also in Armenia, Azerbaijan, Iran, Kazakhstan, Kyrgyzstan, Russian Federation (Asia), Tajikistan, Turkey (Asia), Turkmenistan, Ukraine, United States, Uzbekistan.","http://www.ethnologue.com/show_language.asp?code=kat"
"2XGQ4J3NAB6BWWD483PIZ1TLG67ERR","2K25SW6NG1FSKXWC3GPF7FZSZXJIW5","Look up the countries that a language is spoken in","Look up a language on the ethnologue web site and click on the countries it is spoken in","data, languages, countries, enthnologue, research","$0.25","Sun Feb 17 03:44:57 GMT 2013","3","BatchId:1040154;","3600","1209600","Mon Feb 18 03:44:57 GMT 2013","","","2FKW6NG1FS3NFXH0IKSF5SZPAQOKYW","A3LNVJ5HZWW0PH","Approved","Sun Feb 17 04:19:32 GMT 2013","Sun Feb 17 04:21:56 GMT 2013","Sat Mar 02 20:21:56 PST 2013","Sun Feb 17 06:26:50 PST 2013","","","144","100% (5/5)","100% (5/5)","100% (5/5)","georgian","iran|turkey|armenia|ukraine|unitedstates|kazakhstan|uzbekistan|russianfederation","georgia","Also in Armenia, Azerbaijan, Iran, Kazakhstan, Kyrgyzstan, Russian Federation (Asia), Tajikistan, Turkey (Asia), Turkmenistan, Ukraine, United States, Uzbekistan.","http://www.ethnologue.com/show_language.asp?code=kat"
"2XGQ4J3NAB6BWWD483PIZ1TLG67ERR","2K25SW6NG1FSKXWC3GPF7FZSZXJIW5","Look up the countries that a language is spoken in","Look up a language on the ethnologue web site and click on the countries it is spoken in","data, languages, countries, enthnologue, research","$0.25","Sun Feb 17 03:44:57 GMT 2013","3","BatchId:1040154;","3600","1209600","Mon Feb 18 03:44:57 GMT 2013","","","2U1RJ85OZIZEYW8Z9RFOW5E0XQI9XL","A1RWNYJA5X25YH","Approved","Sun Feb 17 04:15:34 GMT 2013","Sun Feb 17 04:17:48 GMT 2013","Sat Mar 02 20:17:48 PST 2013","Sun Feb 17 06:26:56 PST 2013","","","134","100% (42/42)","100% (6/6)","100% (6/6)","georgian","iran|turkey|armenia|ukraine|unitedstates|kazakhstan|uzbekistan|russianfederation|other","georgia","Also in Armenia, Azerbaijan, Iran, Kazakhstan, Kyrgyzstan, Russian Federation (Asia), Tajikistan, Turkey (Asia), Turkmenistan, Ukraine, United States, Uzbekistan","http://www.ethnologue.com/show_language.asp?code=kat"
"2W36VCPWZ9RNU6GDF6J7YN3FU9KAPZ","2K25SW6NG1FSKXWC3GPF7FZSZXJIW5","Look up the countries that a language is spoken in","Look up a language on the ethnologue web site and click on the countries it is spoken in","data, languages, countries, enthnologue, research","$0.25","Sun Feb 17 03:44:57 GMT 2013","3","BatchId:1040154;","3600","1209600","Mon Feb 18 03:44:57 GMT 2013","","","27VYOCCF0CP517NI2S9I3YG8XF2TUB","A2QGQOWEM9G55","Approved","Sun Feb 17 03:50:02 GMT 2013","Sun Feb 17 03:55:21 GMT 2013","Sat Mar 02 19:55:21 PST 2013","Sat Feb 16 20:00:22 PST 2013","","","319","100% (7/7)","100% (7/7)","100% (7/7)","german","finland|luxembourg|france|canada|israel|slovakia|uae|argentina|chile|italy|slovenia|ukraine|philippines|southafrica|unitedstates|australia|poland|uruguay|austria|croatia|kazakhstan|uzbekistan|puertorico|czechrepublic|moldova|denmark|romania|belgium|hungary|switzerland|bosnia|russianfederation|brazil|estonia","germany","Also in Argentina, Australia, Austria, Belgium, Bolivia, Bosnia and Herzegovina, Brazil, Canada, Chile, Croatia, Czech Republic, Denmark, Ecuador, Estonia, Finland, France, Hungary, Israel, Italy, Kazakhstan, Kyrgyzstan, Liechtenstein, Luxembourg, Moldova, Mozambique, Namibia, Paraguay, Philippines, Poland, Puerto Rico, Romania, Russian Federation (Europe), Slovakia, Slovenia, South Africa, Switzerland, Tajikistan, Ukraine, United Arab Emirates, United States, Uruguay, Uzbekistan.","http://www.ethnologue.com/show_language.asp?code=deu"
"2W36VCPWZ9RNU6GDF6J7YN3FU9KAPZ","2K25SW6NG1FSKXWC3GPF7FZSZXJIW5","Look up the countries that a language is spoken in","Look up a language on the ethnologue web site and click on the countries it is spoken in","data, languages, countries, enthnologue, research","$0.25","Sun Feb 17 03:44:57 GMT 2013","3","BatchId:1040154;","3600","1209600","Mon Feb 18 03:44:57 GMT 2013","","","2FFQYN5F3Q0JXFRN6S3W4B4DN2PEAW","A21YLMNQ9EHYS2","Approved","Sun Feb 17 04:13:58 GMT 2013","Sun Feb 17 04:18:40 GMT 2013","Sat Mar 02 20:18:40 PST 2013","Sun Feb 17 06:27:04 PST 2013","","","282","100% (20/20)","100% (20/20)","100% (20/20)","german","finland|luxembourg|france|canada|israel|slovakia|uae|argentina|chile|italy|slovenia|ukraine|philippines|southafrica|unitedstates|australia|poland|uruguay|austria|croatia|kazakhstan|uzbekistan|puertorico|czechrepublic|bosniaandherzegovina|moldova|denmark|romania|belgium|hungary|switzerland|bosnia|russianfederation|brazil|estonia","germany","Also in Argentina, Australia, Austria, Belgium, Bolivia, Bosnia and Herzegovina, Brazil, Canada, Chile, Croatia, Czech Republic, Denmark, Ecuador, Estonia, Finland, France, Hungary, Israel, Italy, Kazakhstan, Kyrgyzstan, Liechtenstein, Luxembourg, Moldova, Mozambique, Namibia, Paraguay, Philippines, Poland, Puerto Rico, Romania, Russian Federation (Europe), Slovakia, Slovenia, South Africa, Switzerland, Tajikistan, Ukraine, United Arab Emirates, United States, Uruguay, Uzbekistan.",""
"2W36VCPWZ9RNU6GDF6J7YN3FU9KAPZ","2K25SW6NG1FSKXWC3GPF7FZSZXJIW5","Look up the countries that a language is spoken in","Look up a language on the ethnologue web site and click on the countries it is spoken in","data, languages, countries, enthnologue, research","$0.25","Sun Feb 17 03:44:57 GMT 2013","3","BatchId:1040154;","3600","1209600","Mon Feb 18 03:44:57 GMT 2013","","","2OJ9Y8TNKIMZ9W39ZMJ2UM0TOOCW9F","A35FOJ3K98V4DL","Approved","Sun Feb 17 04:19:09 GMT 2013","Sun Feb 17 04:30:50 GMT 2013","Sat Mar 02 20:30:50 PST 2013","Sun Feb 17 06:26:50 PST 2013","","","701","100% (11/11)","100% (10/10)","100% (10/10)","german","finland|luxembourg|france|canada|israel|slovakia|uae|argentina|chile|germany|italy|slovenia|ukraine|philippines|southafrica|unitedstates|australia|poland|uruguay|austria|croatia|kazakhstan|uzbekistan|puertorico|czechrepublic|bosniaandherzegovina|moldova|denmark|romania|belgium|hungary|switzerland|bosnia|russianfederation|other|brazil|estonia","germany","Also in Argentina, Australia, Austria, Belgium, Bolivia, Bosnia and Herzegovina, Brazil, Canada, Chile, Croatia, Czech Republic, Denmark, Ecuador, Estonia, Finland, France, Hungary, Israel, Italy, Kazakhstan, Kyrgyzstan, Liechtenstein, Luxembourg, Moldova, Mozambique, Namibia, Paraguay, Philippines, Poland, Puerto Rico, Romania, Russian Federation (Europe), Slovakia, Slovenia, South Africa, Switzerland, Tajikistan, Ukraine, United Arab Emirates, United States, Uruguay, Uzbekistan.","http://www.ethnologue.com/show_language.asp?code=deu"
"241KM05BMJTUY8UR0YG9XA7U6PCJE3","2K25SW6NG1FSKXWC3GPF7FZSZXJIW5","Look up the countries that a language is spoken in","Look up a language on the ethnologue web site and click on the countries it is spoken in","data, languages, countries, enthnologue, research","$0.25","Sun Feb 17 03:44:57 GMT 2013","3","BatchId:1040154;","3600","1209600","Mon Feb 18 03:44:57 GMT 2013","","","2C2C9KSSZVXXJ02UEZBQUYGRQPZ3LD","A2ZKDPANCVA690","Approved","Sun Feb 17 04:22:39 GMT 2013","Sun Feb 17 04:27:12 GMT 2013","Sat Mar 02 20:27:12 PST 2013","Sun Feb 17 06:12:20 PST 2013","","","273","100% (11/11)","100% (11/11)","100% (11/11)","greek","albania|bulgaria|tunisia|france|macedonia|turkey|canada|georgia|macedoniatheformeryugoslavrepublicof|uae|germany|italy|armenia|ukraine|southafrica|unitedstates|australia|jordan|poland|austria|kazakhstan|cyprus|czechrepublic|sweden|hungary|egypt|russianfederation|other","greece","Widespread, especially in Greek Macedonia. Also in Albania, Armenia, Australia, Austria, Bahamas, Bulgaria, Canada, Congo, Cyprus, Czech Republic, Democratic Republic of the Congo, Djibouti, Egypt, France, Georgia, Germany, Hungary, Italy, Jordan, Kazakhstan, Libya, Macedonia, Malawi, Mozambique, Paraguay, Poland, Romania, Russian Federation (Europe), Sierra Leone, South Africa, Sweden, Tunisia, Turkey (Europe), Ukraine, United Arab Emirates, United Kingdom, United States.","http://www.ethnologue.com/show_language.asp?code=ell"
"241KM05BMJTUY8UR0YG9XA7U6PCJE3","2K25SW6NG1FSKXWC3GPF7FZSZXJIW5","Look up the countries that a language is spoken in","Look up a language on the ethnologue web site and click on the countries it is spoken in","data, languages, countries, enthnologue, research","$0.25","Sun Feb 17 03:44:57 GMT 2013","3","BatchId:1040154;","3600","1209600","Mon Feb 18 03:44:57 GMT 2013","","","2GJ70G5R98D80DT3R1JSZNYGOWGCSU","A1YIXF7SNTZMJ0","Approved","Sun Feb 17 03:46:55 GMT 2013","Sun Feb 17 03:49:19 GMT 2013","Sat Mar 02 19:49:19 PST 2013","Sat Feb 16 20:00:21 PST 2013","","","144","100% (21/21)","100% (21/21)","100% (21/21)","greek","albania|france|turkey|italy|ukraine|cyprus|romania|egypt","greece","Widespread, especially in Greek Macedonia. Also in Albania, Armenia, Australia, Austria, Bahamas, Bulgaria, Canada, Congo, Cyprus, Czech Republic, Democratic Republic of the Congo, Djibouti, Egypt, France, Georgia, Germany, Hungary, Italy, Jordan, Kazakhstan, Libya, Macedonia, Malawi, Mozambique, Paraguay, Poland, Romania, Russian Federation (Europe), Sierra Leone, South Africa, Sweden, Tunisia, Turkey (Europe), Ukraine, United Arab Emirates, United Kingdom, United States.","http://www.ethnologue.com/show_language.asp?code=ell"
